Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
116,Hesitant QLearner,2.20047142857,0.8665408038095238,53.0,0.9499062857142857,0.6405878723809523,0.22595293142857148,0.03617945904761904,0.09727973714285716,0.949972271824,0.924845237973,0.950027841277,0.637552066008
117,Risky QLearner,2.20014285714,0.8665162666666667,53.0,0.9502506666666667,0.6405883828571427,0.2259278838095238,0.03617734857142857,0.09730638476190481,0.949997209327,0.923631640638,0.950042351433,0.636747997636
118,Tullock: 11,2.19548571429,0.4728900057142857,123.0,1.0,0.39552792190476194,0.07736208380952381,0.12126446857142856,0.4058455257142857,0.808399377335,0.592964948435,0.621117768788,0.199916744089
119,Opposite Grudger,2.19378571429,0.9164566685714286,38.0,0.0,0.6898263257142855,0.22663034285714304,0.004617417142857147,0.07892591428571431,1.0,1.0,1.0,0
120,TF2,2.18251428571,0.22163162285714286,139.0,1.0,0.19010036190476196,0.03153126095238088,0.20822356761904764,0.5701448095238095,0.538424055962,0,0.597348651649,0.0867809109437
121,Calculator,2.18225714286,0.30832577904761904,118.0,1.0,0.23924678666666674,0.06907899238095244,0.18838098095238087,0.50329324,0.931778722926,0,0.579724085974,0
122,Meta Mixer: 173 players,2.15838571429,0.4703822342857143,88.0,0.7919474285714285,0.28181532190476183,0.18856691238095236,0.19162801333333335,0.3379897523809524,0.641384543141,0.340778240917,0.603678175067,0.329545303307
123,Worse and Worse,2.15462857143,0.8994927828571428,60.0,0.9990152380952381,0.5983963771428571,0.30109640571428575,0.06358098666666667,0.03692623047619045,0.91163266409,0.894847029711,0.874632934993,0.867017188488
124,Hard Go By Majority: 5,2.14305714286,0.5151361447619047,90.0,0.0,0.41588818095238084,0.09924796380952387,0.10210728000000005,0.38275657523809525,1.0,0.667074301989,0.793803660725,0
125,Naive Prober: 0.1,2.13955714286,0.43422246476190474,136.0,1.0,0.35040478857142854,0.0838176761904762,0.12866136952380947,0.4371161657142858,0.899913798768,0,0.90004318582,0
126,Joss: 0.9,2.13871428571,0.4342335980952381,136.0,1.0,0.35042538666666667,0.08380821142857141,0.12864371999999988,0.4371226819047621,0.899970190771,0,0.900082664093,0
127,Hard Go By Majority,2.13602857143,0.5019926742857143,90.0,0.0,0.39656250476190474,0.10543016952380961,0.11131813333333335,0.3866891923809523,1.0,0.814164019666,0.778610144285,0
128,Stochastic WSLS: 0.05,2.12878571429,0.5520958552380952,69.0,1.0,0.30443063238095247,0.24766522285714293,0.19704171428571435,0.2508624304761904,0.949984104219,0.0503942378318,0.049961531532,0.950005260642
129,Pun1,2.12227142857,0.7690257733333333,48.0,0.0,0.5064847580952381,0.2625410152380951,0.09155503047619055,0.13941919619047613,1.0,0.355873646651,1.0,1.0
130,"ZD-SET-2: 0.25, 0.0, 2",2.12061428571,0.42838456380952383,87.0,1.0,0.25363351809523815,0.1747510457142857,0.19451411238095234,0.37710132380952377,0.750063682615,0.249907250917,0.499953032465,0.250116148734
131,Random: 0.1,2.11328571429,0.10000718095238095,103.0,0.10009333333333334,0.031142455238095234,0.06886472571428569,0.2803531123809525,0.6196397066666666,0.099778680091,0.10078918233,0.10005351595,0.100060520992
132,CollectiveStrategy,2.10522857143,0.011533099047619047,160.0,1.0,0.010066074285714257,0.0014670247619047636,0.2708828514285715,0.7175840495238094,0.429323327716,0,0,0.151224627674
133,ThueMorseInverse,2.10514285714,0.5,76.0,1.0,0.1986241161904762,0.3013758838095238,0.25080988380952396,0.2491901161904761,0.310724670445,0.398289234658,0.601750351029,0.761142902537
134,Winner21,2.09297142857,0.36911153714285716,141.0,0.0,0.33472818285714295,0.03438335428571425,0.11452334857142872,0.5163651142857141,1.0,0,0.564090112734,0.223248736872
135,SelfSteem,2.08822857143,0.4835357580952381,70.0,0.5001059047619048,0.2756512704761906,0.2078844876190476,0.17927244571428572,0.337191796190476,0.723398015295,0.390901166217,0.602270134047,0.264693867172
136,Better and Better,2.08802857143,0.10049830285714285,99.0,0.0010034285714285713,0.030979550476190484,0.06951875238095237,0.2717917238095239,0.6277099733333332,0.133778867192,0.130395770669,0.089647552118,0.0936438533174
137,Random: 0.9,2.08271428571,0.9000025619047619,59.0,0.9001184761904761,0.5755324285714285,0.3244701333333334,0.06394130476190477,0.03605613333333333,0.900018502056,0.899980000149,0.899926819169,0.899897579717
138,Random: 0.7,2.08045714286,0.6999881352380952,63.0,0.7001668571428571,0.3798260838095237,0.3201620514285715,0.162797038095238,0.13721482666666668,0.6999750249,0.699828243512,0.699957627026,0.699843033126
139,Random: 0.5,2.07388571429,0.50000472,70.0,0.4998445714285714,0.223892518095238,0.2761122019047619,0.22390062476190478,0.2760946552380953,0.499987726507,0.499879422601,0.500055729063,0.500148983935
140,ThueMorse,2.07202857143,0.5,63.0,0.0,0.19494566095238086,0.305054339047619,0.2452938704761906,0.25470612952380944,0.312909480773,0.403441911181,0.650376574361,0.754175707412
141,Desperate,2.07002857143,0.3457512285714286,76.0,0.49984685714285715,0.05901326095238097,0.28673796761904774,0.30921135047619036,0.3450374209523809,0,0,0,1.0
142,SolutionB5,2.06957142857,0.3980662819047619,126.0,0.0,0.33530640571428566,0.0627598761904762,0.11506546285714297,0.4868682552380951,1.0,0,0.782215971856,0
